"","date","SO2_1","CO_6","NO_7","NO2_8","PM2.5_9","PM10_10","O3_14","TOL_20","BEN_30","EBE_35","TCH_42","NMHC_44","temp_avg","temp_max","temp_min","precipitation","humidity","wind_avg_speed"
"784",2014-11-11,4.46413502109705,0.3957805907173,18.4520069808028,45.3682373472949,9.02097902097902,12.1637630662021,30.55,2.50979020979021,0.709090909090909,0.507692307692308,1.51901408450704,0.304507042253521,8.8,11.2,7,8.64,92,8.1
"856",2014-11-12,3.86075949367089,0.366806722689076,10.0525394045534,30.2977232924694,8.09027777777778,13.212543554007,46.8716417910448,1.92797202797203,0.54375,0.359722222222222,1.43027777777778,0.249722222222222,11.9,15.5,9,13.72,79,19.8
"928",2014-11-13,4.20675105485232,0.444725738396624,23.0597539543058,48.9050966608084,9.6875,16.3541666666667,21.4156626506024,3.84545454545455,0.864583333333333,1.03846153846154,1.70619718309859,0.350845070422535,12.6,17,8,0,86,9.6
"1000",2014-11-14,3.81276595744681,0.361344537815126,10.680701754386,33.5912280701754,6.13194444444444,9.45138888888889,47.6261398176292,2.11388888888889,0.564583333333333,0.570138888888889,1.44830985915493,0.296901408450704,12.5,15.5,8,1.02,84,18.3
"1072",2014-11-15,3.55,0.343333333333333,5.72569444444444,20.1649305555556,6.22916666666667,9.25,53.7351190476191,1.32727272727273,0.391608391608392,0.18041958041958,1.42958333333333,0.323472222222222,9.7,13,7,0.25,80,21.9
"1144",2014-11-16,3.68333333333333,0.350416666666667,5.10416666666667,19.2430555555556,6.375,10.0243055555556,50.0327380952381,0.929166666666667,0.391666666666667,0.1375,1.43847222222222,0.31375,9.6,13.3,6.8,0.51,77,19.8
"1216",2014-11-17,4.48117154811716,0.422175732217573,19.5095652173913,39.5269565217391,7.86619718309859,13.6132404181185,44.1458333333333,2.74071428571429,0.716428571428571,0.610714285714286,1.46736111111111,0.333472222222222,10.2,14.5,4,0,66,17.2
"1288",2014-11-18,6.9625,0.6175,57.8747826086957,65.8121739130435,13.7323943661972,22.0352112676056,12.4298507462687,5.99714285714286,1.26879432624113,1.02695035460993,1.63361111111111,0.401111111111111,5.7,12.1,0,0,85,3.7
"1360",2014-11-19,8.02928870292887,0.638912133891213,46.4417391304348,61.7095652173913,15.4583333333333,23.9894736842105,17.7261904761905,6.41086956521739,1.25,0.95,1.59166666666667,0.249444444444444,9.6,16.8,4.9,0,84,3.1
"1432",2014-11-20,7.675,0.56375,31.0277777777778,52.2743055555556,12.5625,22.0069444444444,22.922619047619,4.57021276595745,0.977777777777778,0.806293706293706,1.54319444444444,0.245138888888889,12.1,21,6,0,75,6.1
"1504",2014-11-21,7.90833333333333,0.585,36.0989583333333,53.7743055555556,15.2638888888889,28.4409722222222,18.5535714285714,5.08251748251748,1.04791666666667,1.09444444444444,1.545,0.258611111111111,10.5,16.3,5,0,83,5.7
"1576",2014-11-22,8.17083333333333,0.543333333333333,22.8802083333333,40.2204861111111,15.9236111111111,39.4236111111111,17.4494047619048,3.54755244755245,0.820833333333333,0.589583333333333,1.52833333333333,0.282916666666667,12.4,19,8,0,81,6.1
"1648",2014-11-23,6.27083333333333,0.4775,15.4548611111111,35.4131944444444,27.8819444444444,90.8784722222222,20.8452380952381,2.44195804195804,0.734265734265734,0.495804195804196,1.51902777777778,0.295,14.3,17,12,0,79,5.7
"1720",2014-11-24,7.68936170212766,0.656595744680851,60.6144366197183,52.0757042253521,21.2142857142857,54.8439716312057,16.6084337349398,4.94583333333333,1.20625,1.06805555555556,1.55605633802817,0.336760563380282,13.5,18.7,9,2.79,79,5
"1792",2014-11-25,6.90717299578059,0.642194092827004,67.6695804195804,49.4020979020979,23.5161290322581,52.7279411764706,15.0271084337349,7.05401459854015,1.35422535211268,1.62112676056338,1.91541666666667,0.416666666666667,11.5,17.1,7,0,89,6.3
"1864",2014-11-26,5.1875,0.483682008368201,27.1269565217391,41.6904347826087,7.81679389312977,16.6630036630037,31.889552238806,3.32638888888889,0.768055555555556,0.729166666666667,1.50333333333333,0.333888888888889,10.7,13.3,7,30.73,82,8.3
"1936",2014-11-27,5.38333333333333,0.428870292887029,18.6666666666667,45.8263888888889,7.54861111111111,13.1567944250871,23.1047904191617,3.28273381294964,0.701388888888889,0.752777777777778,1.54944444444444,0.259861111111111,9.1,13,5.8,0,87,10.9
"2008",2014-11-28,5.34334763948498,0.418454935622318,14.6637323943662,44.2799295774648,7.03623188405797,10.1702127659574,38.2896341463415,2.54015151515152,0.64014598540146,0.676642335766423,1.50575757575758,0.290151515151515,9.4,11.2,8,3.3,89,14.4
"2076",2014-11-29,6.03508771929825,0.444736842105263,21.8244680851064,46.0177304964539,8.3587786259542,10.6909090909091,31.5617283950617,2.77166666666667,0.809166666666667,0.809166666666667,1.59483333333333,0.346666666666667,9,10.7,7,14.99,93,6.3
"2142",2014-11-30,6.17916666666667,0.507083333333333,29.8541666666667,44.5364583333333,10.8611111111111,14.4020979020979,21.3720238095238,3.82605042016807,1.13361344537815,1.09145299145299,1.87722222222222,0.378611111111111,11,16.1,8,1.78,89,6.1
"70",2014-12-01,6.70292887029289,0.509205020920502,31.8347826086957,41.7495652173913,8.54545454545454,14.7867132867133,40.2125748502994,3.74285714285714,1.00353982300885,1.02389380530973,1.49154929577465,0.314929577464789,12.1,16.1,8,1.52,62,19.4
"142",2014-12-02,7.3765690376569,0.507531380753138,30.1026086956522,40.24,7.97902097902098,12.006968641115,35.4700598802395,3.74883720930233,0.982170542635659,0.576744186046512,1.50056338028169,0.333380281690141,10.7,14.9,8,0,61,18.3
"214",2014-12-03,8.375,0.5425,27.7430555555556,40.5243055555556,6.00694444444444,9.57638888888889,18.1071428571429,3.49130434782609,0.966433566433566,0.466433566433566,1.57333333333333,0.354305555555556,7.5,11.1,5,0,75,4.1
"286",2014-12-04,6.39583333333333,0.4875,21.7731239092496,37.9179755671902,7.24305555555556,10.9752650176678,25.0863095238095,3.27463768115942,1.04326241134752,0.543262411347518,1.52819444444444,0.345416666666667,7.1,11.7,3,0,68,5.4
"358",2014-12-05,8.35983263598326,0.551260504201681,52.9557522123894,58.3946902654867,11.6041666666667,18.5454545454545,15.2865671641791,4.04014084507042,1.32957746478873,0.992253521126761,1.67652777777778,0.415277777777778,6.8,13.5,1,0,70,5.4
"430",2014-12-06,5.82916666666667,0.384166666666667,27.6944444444444,38.1423611111111,7.82638888888889,11.1111111111111,36.4047619047619,2.36805555555556,0.786805555555556,0.343055555555556,1.53347222222222,0.363888888888889,5.9,10.4,2,0,64,13.1
"502",2014-12-07,6.07083333333333,0.353333333333333,23.4635416666667,36.7725694444444,6.625,10.5416666666667,50.5952380952381,1.21875,0.55234375,0.2421875,1.52192307692308,0.375769230769231,5.8,10.9,1,0,61,18
"574",2014-12-08,6.8326359832636,0.523430962343096,54.0243902439024,64.0296167247387,10.1944444444444,16.1527777777778,16.9970149253731,2.98403361344538,1.155,0.619166666666667,1.89604166666667,0.525,3.9,12.8,-2,0,73,4.4
"646",2014-12-09,7.86075949367089,0.507172995780591,48.5522123893805,56.458407079646,8.5985401459854,13.2912280701754,28.8222891566265,3.62575757575758,1.04166666666667,0.546212121212121,1.55932203389831,0.363728813559322,7.1,10.5,2,0,61,20
"718",2014-12-10,10.0297872340426,0.715611814345992,112.460550458716,84.1266055045872,16.125,28.6468531468531,12.8832335329341,6.9986013986014,1.54195804195804,1.23286713286713,1.81958333333333,0.468194444444444,5.2,12.7,-1,0,73,5
"790",2014-12-11,12.8991596638655,0.905439330543933,175.0621669627,99.2042628774423,20.8613138686131,35.2924187725632,6.99701492537313,10.6104166666667,2.17777777777778,1.78239436619718,2.04986111111111,0.534583333333333,3.9,14.3,-2,0,83,3
"862",2014-12-12,9.74893617021277,0.674786324786325,100.155913978495,72.4193548387097,16.5307692307692,25.029304029304,9.23853211009174,7.29645390070922,1.73404255319149,1.27872340425532,1.85797101449275,0.490579710144928,4.1,11.6,-2,0,84,6.3
"934",2014-12-13,5.71666666666667,0.351046025104603,14.3732638888889,47.5399305555556,14.2727272727273,22.0104529616725,22.610119047619,2.23541666666667,0.826388888888889,0.615277777777778,1.72069444444444,0.391388888888889,7.8,13.2,4,0,89,6.7
"1006",2014-12-14,6.07083333333333,0.326666666666667,8.50086956521739,36.9373913043478,8.4055944055944,13.5087108013937,36.2410714285714,1.475,0.524305555555556,0.404166666666667,1.51958333333333,0.333333333333333,7.7,9.1,7,13.46,99,6.9
"1078",2014-12-15,8.2,0.424336283185841,37.0347349177331,47.5283363802559,8.35820895522388,13.2186379928315,28.1962025316456,2.93253968253968,0.785714285714286,0.538095238095238,1.51347222222222,0.367916666666667,7.8,11.7,4,7.62,80,8.9
"1150",2014-12-16,10.5333333333333,0.664351851851852,101.967272727273,77.1527272727273,16.8541666666667,26.5902777777778,8.28205128205128,7.1890625,1.70546875,1.76953125,1.98214285714286,0.497428571428571,6.7,13.3,1.7,0,79,5
"1222",2014-12-17,11.1255230125523,0.82046511627907,141.405156537753,86.6593001841621,19.6736111111111,32.1293706293706,6.27483443708609,9.41555555555555,1.90592592592593,2.21851851851852,1.97,0.549295774647887,6.4,13.5,1,0.25,86,5.6
"1294",2014-12-18,13.45,1.02731481481481,192.478102189781,95.1040145985401,25.034965034965,39.4842105263158,5.95819935691318,11.6542253521127,2.30699300699301,2.48802816901408,1.98458333333333,0.518888888888889,5.8,15,0,0,86,3.5
"1366",2014-12-19,13.1166666666667,0.968981481481481,182.823315118397,83.7577413479053,27.2340425531915,37.4305555555556,5.72990353697749,11.3840277777778,2.31805555555556,2.25416666666667,2.28847222222222,0.593194444444444,5.3,13.8,0,0,89,3.9
"1438",2014-12-20,11.9791666666667,0.621296296296296,76.4438405797101,61.0615942028985,13.3481481481481,17.9405594405594,10.6858974358974,5.47222222222222,1.31875,0.769444444444444,1.70069444444444,0.418055555555556,5.3,15,-2,0,80,3.3
"1510",2014-12-21,9.31799163179916,0.495348837209302,45.4718693284936,47.9255898366606,7.57638888888889,11.4300699300699,20.5705128205128,3.34305555555556,1.03541666666667,0.490972222222222,1.57208333333333,0.364166666666667,5.4,15,-1,0,85,5.9
"1582",2014-12-22,10.5625,0.498148148148148,54.8532608695652,59.4746376811594,8.49305555555556,15.2256944444444,17.599358974359,3.67708333333333,0.927777777777778,0.515972222222222,1.58944444444444,0.381527777777778,4.8,15.5,-2,0,73,3.5
"1654",2014-12-23,10.7125,0.616888888888889,90.6322463768116,76.9202898550725,13.7152777777778,22.080701754386,16.2965299684543,5.02937062937063,1.28741258741259,0.86993006993007,1.695,0.423611111111111,3.3,13.3,-2,0,74,3.5
"1726",2014-12-24,9.48305084745763,0.532627118644068,62.6707530647986,61.6742556917688,15.3521126760563,21.705035971223,11.5873493975904,3.69722222222222,1.08888888888889,0.439583333333333,1.72083333333333,0.430277777777778,2.7,11.7,-3,0,85,3.7
"1798",2014-12-25,8.59166666666667,0.398333333333333,25.7534722222222,43.8645833333333,8.95804195804196,12.0555555555556,26.3035714285714,1.6041958041958,0.66013986013986,0.203496503496504,1.53527777777778,0.350277777777778,4.2,13.1,-2.1,0,78,5.2
"1870",2014-12-26,10.3474576271186,0.650632911392405,91.4684210526316,67.9929824561404,13.2421875,19.7695035460993,10.605421686747,4.30909090909091,1.28951048951049,0.665734265734266,1.69055555555556,0.435833333333333,4.2,13.2,-2,0,85,3.3
"1942",2014-12-27,7.9625,0.47375,52.4878472222222,48.9479166666667,13.4406779661017,21.3194444444444,14.3005952380952,3.35845070422535,1.04055944055944,0.43006993006993,1.80472222222222,0.446527777777778,3.9,9,-1,0,86,8.1
"2014",2014-12-28,5.90416666666667,0.254166666666667,4.55555555555556,18.9652777777778,6.64166666666667,15.5763888888889,62.2023809523809,0.743055555555556,0.392361111111111,0.134722222222222,1.44569444444444,0.3375,8.2,11.2,3,0,62,23.7
"2082",2014-12-29,9.3625,0.332916666666667,11.2829861111111,35.1145833333333,5.55833333333333,10.9340277777778,50.8214285714286,1.41925925925926,0.515555555555556,0.200740740740741,1.50375,0.398194444444444,4.2,9.8,-1,0.51,28,15.6
"2148",2014-12-30,12.05,0.63875,95.0260869565217,87.7182608695652,11.9072164948454,25.3439716312057,12.9553571428571,4.90148148148148,1.36074074074074,0.713333333333333,1.74736111111111,0.535833333333333,1.2,11.9,-6,0,46,2.4
"2190",2014-12-31,13.45,0.828333333333333,133.315972222222,93.1614583333333,22.5555555555556,34.1045296167247,6.82440476190476,6.08920863309353,1.88478260869565,1,2.06402777777778,0.613472222222222,1.3,12.7,-6.4,0,44,3.5
"5",2015-01-01,14.2041666666667,0.936666666666667,137.585069444444,95.3159722222222,28.8055555555556,36.6843971631206,10.5327380952381,6.02583333333333,2.18583333333333,1.12583333333333,2.07569444444444,0.613611111111111,1.4,13.1,-6,0,64,4.1
"77",2015-01-02,15.3583333333333,0.957916666666667,159.414930555556,102.602430555556,21.0281690140845,28.5387323943662,7.375,7.76641221374046,2.23358778625954,1.38625954198473,2.00819444444444,0.576111111111111,1.9,13.8,-6,0,66,4.4
"149",2015-01-03,13.5791666666667,0.857083333333333,132.09375,90.1163194444444,18.7222222222222,23.9964028776978,8.03273809523809,6.95763888888889,1.94027777777778,1.12222222222222,2.05166666666667,0.566527777777778,2.8,14.2,-4,0,69,3.5
"221",2015-01-04,14.2833333333333,0.926666666666667,120.576388888889,90.5069444444444,18.0555555555556,21.2777777777778,11.0835820895522,6.46363636363636,2.02237762237762,1.27394366197183,1.92,0.560555555555556,4.4,18,-3,0,63,3.1
"293",2015-01-05,12.3519313304721,0.813362068965517,118.980667838313,84.3479789103691,18.6666666666667,23.0388692579505,9.90577507598784,6.30652173913044,1.82374100719424,1.16231884057971,1.98333333333333,0.566527777777778,4.1,14.1,-2,0,71,3.5
"365",2015-01-06,11.0791666666667,0.753813559322034,94.465034965035,75.5716783216783,23.1666666666667,25.0729166666667,9.38972809667674,5.1875,1.75,0.784722222222222,2.03236111111111,0.59125,2.1,12,-3,0,81,4.1
"437",2015-01-07,12.9117647058824,0.836401673640167,124.277972027972,91.7517482517483,20.4827586206897,25.1560283687943,10.5975975975976,6.58521126760563,1.91666666666667,1.20208333333333,1.83486111111111,0.515416666666667,1.9,12.4,-4,0,75,4.3
"509",2015-01-08,13.1046025104603,0.752301255230125,104.874345549738,86.9197207678883,15.7021276595745,22.3098591549296,10.5299401197605,7.42773722627737,1.58029197080292,1.46423357664234,1.72985714285714,0.452857142857143,3.2,14.4,-4,0,69,3.9
"581",2015-01-09,15.5875,0.989539748953975,159.168989547038,102.881533101045,16.2708333333333,26.7595818815331,8.63663663663664,11.2115107913669,2.24285714285714,2.01928571428571,1.79944444444444,0.4975,4,15.6,-3,0,72,5
"653",2015-01-10,12.1458333333333,0.757203389830508,110.012237762238,83.8024475524475,13.5416666666667,19.7395833333333,10.1475903614458,8.15208333333333,1.83611111111111,1.62986111111111,1.89236111111111,0.587638888888889,3.6,14.5,-4,0,71,5
"725",2015-01-11,11.6166666666667,0.649583333333333,63.6284722222222,67.3506944444444,13.5208333333333,16.1811846689895,12.6934523809524,5.42986111111111,1.41319444444444,1.14791666666667,1.76666666666667,0.520138888888889,5.1,16.4,-2,0,72,4.1
"797",2015-01-12,11.4309623430962,0.628870292887029,76.4817391304348,66.8852173913044,8.52941176470588,17.2961672473868,20.8507462686567,6.03115942028986,1.37463768115942,1.17753623188406,1.63527777777778,0.445694444444444,4.4,13.7,-2,0,76,5.9
"869",2015-01-13,9.55648535564853,0.549583333333333,63.4201388888889,67.3003472222222,15.5945945945946,21.3020833333333,12.5701492537313,6.14113475177305,1.36595744680851,1.3177304964539,1.72408450704225,0.515070422535211,4.7,13.1,-2,0,77,6.7
"941",2015-01-14,8.81666666666667,0.57625,70.815652173913,68.815652173913,21.2083333333333,28.4618055555556,9.07552870090634,6.76521739130435,1.58368794326241,1.41376811594203,1.88375,0.571805555555556,3.2,7.2,-2,0,95,3.7
"1013",2015-01-15,6.3625,0.364435146443515,22.6695804195804,52.4772727272727,12.6041666666667,14.5555555555556,19.4199395770393,5.29097222222222,1.00347222222222,1.18125,1.64875,0.481805555555556,7.4,12.5,5,0,87,11.1
"1085",2015-01-16,5.6625,0.31625,12.3576388888889,37.1163194444444,7.33333333333333,7.88888888888889,49.5863095238095,3.98936170212766,0.756028368794326,0.759574468085106,1.48694444444444,0.434583333333333,6.6,9.5,2,6.6,64,20.6
"1157",2015-01-17,6.25,0.357083333333333,19.6822916666667,46.6770833333333,7.54166666666667,11.1111111111111,35.9851190476191,3.92361111111111,0.829166666666667,0.678472222222222,1.65013888888889,0.543888888888889,2.8,9.6,-3,0,67,7
"1229",2015-01-18,5.27083333333333,0.3525,11.125,39.8958333333333,9.9375,10.7377622377622,23.5982142857143,3.35902777777778,0.866666666666667,0.522222222222222,1.76569444444444,0.535555555555556,1.3,4.2,-1,0,92,3.9
"1301",2015-01-19,6.30379746835443,0.370762711864407,17.4343257443082,42.3660245183888,5.34285714285714,9.19718309859155,39.8378378378378,3.31510791366906,0.869064748201439,0.502877697841727,1.53263888888889,0.496944444444444,2.7,7.1,0,8.13,69,19.1
"1373",2015-01-20,7.25941422594142,0.490416666666667,55.8826619964974,68.7880910683012,10.3804347826087,17.7964912280702,16.2925373134328,4.6177304964539,1.18368794326241,0.890070921985816,1.92277777777778,0.661666666666667,1.7,7.7,-2,0,78,3.1
"1445",2015-01-21,5.8034188034188,0.403361344537815,28.4220665499124,52.4535901926445,7.70229007633588,10.7614035087719,28.6197604790419,4.19208633093525,1.01510791366906,0.633812949640288,1.66098591549296,0.568169014084507,1.8,6.9,-3,0,85,8.7
"1517",2015-01-22,6.22881355932203,0.410504201680672,29.041958041958,44.8951048951049,6.23611111111111,10.7326388888889,46.0898203592814,4.0612676056338,0.93943661971831,0.72887323943662,1.62958333333333,0.558055555555556,2.7,8.3,-2,0.25,74,10
"1589",2015-01-23,9.49159663865546,0.638818565400844,68.2680776014109,65.4091710758377,10.7152777777778,15.541958041958,27.4620060790274,5.21048951048951,1.2,0.876223776223776,1.68361111111111,0.539583333333333,3.6,9.8,-2,0,60,11.3
"1661",2015-01-24,8.70833333333333,0.519583333333333,40.4635416666667,61.1892361111111,10.8611111111111,15.2951388888889,26.6577380952381,4.15692307692308,1.00538461538462,0.545384615384615,1.63125,0.523611111111111,3.6,12.1,-5,0,58,8.9
"1733",2015-01-25,8.40416666666667,0.41,17.1319444444444,44.5833333333333,6.18055555555556,9.40277777777778,44.5194029850746,2.86583333333333,0.6525,0.3425,1.54875,0.479166666666667,7.9,14,2,0,46,13.5
"1805",2015-01-26,11.5210084033613,0.669747899159664,78.9300699300699,85.8059440559441,13.5648854961832,23.1802120141343,14.8318318318318,5.72460317460317,1.21349206349206,1.00079365079365,1.96242857142857,0.591285714285714,5.4,14,-3,0,49,5.2
"1877",2015-01-27,9.93670886075949,0.538818565400844,53.6247818499127,62.1867364746946,9.54782608695652,15.7360594795539,24.816265060241,4.66204379562044,0.960583941605839,0.64963503649635,1.62898550724638,0.508985507246377,6.6,13.9,-0.7,0,59,10.6
